STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/24/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/25/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/26/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/27/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/28/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/29/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/30/1955,7.6,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/31/1955,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/1/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/2/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/3/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/6/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/7/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/10/1956,2.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/11/1956,0.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/13/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/14/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/15/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/16/1956,1.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/17/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/18/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/19/1956,6.9,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/20/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/23/1956,14.7,51,25
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/24/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/25/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/28/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/29/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/30/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,1/31/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/1/1956,1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/2/1956,3.6,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/3/1956,19.6,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/4/1956,10.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/5/1956,4.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/6/1956,22.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/7/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/10/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/11/1956,15.7,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/13/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/14/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/15/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/16/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/17/1956,17.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/18/1956,0.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/19/1956,1.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/20/1956,8.1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/23/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/24/1956,3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/25/1956,5.1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/27/1956,6.1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/28/1956,0.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2/29/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/1/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/2/1956,2.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/3/1956,3.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/6/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/7/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/8/1956,3.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/10/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/11/1956,0.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/13/1956,10.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/14/1956,1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/15/1956,11.7,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/16/1956,45.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/17/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/18/1956,1.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/19/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/20/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/23/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/24/1956,0.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/25/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/28/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/29/1956,4.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/30/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,3/31/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/1/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/2/1956,3.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/3/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/6/1956,29.2,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/7/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/10/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/11/1956,44.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/13/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/14/1956,0.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/15/1956,7.6,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/16/1956,15,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/17/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/18/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/19/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/20/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/23/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/24/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/25/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/28/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/29/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,4/30/1956,20.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/1/1956,2.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/2/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/3/1956,6.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/4/1956,6.9,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/6/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/7/1956,9.9,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/10/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/11/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/13/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/14/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/15/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/16/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/17/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/18/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/19/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/20/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/22/1956,20.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/23/1956,1.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/24/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/25/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/28/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/29/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/30/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,5/31/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/1/1956,44.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/2/1956,32.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/3/1956,0.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/6/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/7/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/10/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/11/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/13/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/14/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/15/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/16/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/17/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/18/1956,21.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/19/1956,10.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/20/1956,0.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/23/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/24/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/25/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/26/1956,1.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/28/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/29/1956,1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/30/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/1/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/2/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/3/1956,1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/6/1956,12.2,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/7/1956,29,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/8/1956,4.1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/9/1956,4.1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/10/1956,7.6,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/11/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/13/1956,1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/14/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/15/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/16/1956,1.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/17/1956,1.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/18/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/19/1956,11.2,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/20/1956,48.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/21/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/23/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/24/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/25/1956,0.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/28/1956,27.9,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/29/1956,9.1,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/30/1956,15,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/31/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/1/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/2/1956,3.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/3/1956,2.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/5/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/6/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/7/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/10/1956,2.5,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/11/1956,3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/12/1956,1.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/13/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/14/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/15/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/16/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/17/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/18/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/19/1956,4.6,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/20/1956,12.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/21/1956,2.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/22/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/23/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/24/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/25/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/26/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/27/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/28/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/29/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/30/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/31/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/1/1956,1.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/2/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/3/1956,1.8,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/4/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/5/1956,7.4,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/6/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/7/1956,0.3,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/8/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/9/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/10/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/11/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/12/1956,0,0,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/13/1956,0,0,0
